date;departement;tempmin;tempmax;ventmax;precip
2009-01-02;75;-3.0999999046325684;2.2999999523162842;35.200000762939453;0
2009-01-02;76;-4.75;2.5750000476837158;34.699999809265137;0.05000000074505806
2009-01-02;77;-2.2000000476837158;1.6000000238418579;29.600000381469727;0
2009-01-02;78;-4.2749999761581421;1.8499999940395355;28.825000286102295;0
2009-01-02;79;0.33333331346511841;4.5999998698631916;33.566667556762695;0
2009-01-02;80;0.23333326975504556;8.9999997615814191;20.366667429606121;0
2009-01-02;81;3.5;12.766666412353516;11.100000381469727;0
2009-01-02;82;6.8999998569488525;12.700000286102295;9.5500001907348633;0
2009-01-02;83;5.3727272687987844;11.790909160267223;19.022222121556599;2.2222222553359136E-2
2009-01-02;84;0.53333330154418945;7;43.833334604899086;0.10000000397364299
2009-01-02;85;-0.12500004470348358;4.0249999016523361;35.700000286102295;0
2009-01-02;86;-1.2999999523162842;0.40000000596046448;38.900001525878906;0
2009-01-02;87;-2;4.3000001907348633;29.600000381469727;0
2009-01-02;88;-1.7999999523162842;1.6000000238418579;29.600000381469727;0
2009-01-02;89;-0.89999999105930328;1.1000000014901161;29.600000381469727;0
2009-01-02;90;-3.2999999523162842;-1.8999999761581421;31.5;0
2009-01-02;91;-2.8499999046325684;2.3999999761581421;33;0
2009-01-02;92;-4.3666666348775225;2.1333333253860474;;0
2009-01-02;93;-3.9000000953674316;2.4000000953674316;29.600000381469727;0
2009-01-02;94;-3.0999999046325684;2.2000000476837158;;0
2009-01-02;95;-4.0999999046325684;1.7999999523162842;50;0
2009-01-03;01;-2.3666666348775229;8.9200000047683723;13.780000114440918;0
2009-01-03;02;-4.5499999523162842;0.5000000111758709;25.149999618530273;0
2009-01-03;03;-1.1000000238418579;-0.5;25.899999618530273;0
2009-01-03;04;-7.3197302780233073;10.494877036253774;21.130755859142319;0.76395027662591386
2009-01-03;05;-6.5333333015441895;3.4666667779286704;24.300000667572021;0
2009-01-03;06;0.93520248221738322;14.395901557477448;22.480756002193466;1.4711602236849168
2009-01-03;07;-2.0295950117233756;16.169877018372382;26.855756240612045;0.76395027662591386
2009-01-03;08;-6;1.1000000238418579;22.200000762939453;0
2009-01-03;09;0.20000000298023224;8.8999996185302734;24.100000381469727;0
2009-01-03;10;-2.4000000953674316;0.69999998807907104;31.5;0
2009-01-03;11;3.000000074505806;6.4750000238418579;27.425000429153442;0
2009-01-03;12;-3.9530632457814856;10.844876970688665;21.480756002193466;0.76395027662591386
2009-01-03;13;1.804081005999975;11.643591608365437;23.289003348081327;0.58689101022401091
2009-01-03;14;-3.0333333810170493;1.0333333611488342;27.633333206176758;0
2009-01-03;15;-4.8000001907348633;5.5999999046325684;22.200000762939453;0
2009-01-03;16;-2.0530633490962029;11.719877089897954;25.580756145244614;1.5139502766259139
2009-01-03;17;-2.4549324850659135;6.6853005557166645;34.586386594260588;0.15038674063225918
2009-01-03;18;-3.6499999761581421;0.84999999403953552;37.05000114440918;0
2009-01-03;19;-6.5;6;16;0
2009-01-03;21;-4.0999999046325684;0.10000000149011612;37;0
2009-01-03;22;-2.1833333174387612;2.6333333452542624;36.966665903727211;0.11666666964689891
2009-01-03;23;-4.6999998092651367;-3;;0
2009-01-03;24;-6.1999998092651367;7;13;0
2009-01-03;25;-2.8295949640396598;12.959836055292241;24.907674733169575;1.3519337021678852
2009-01-03;26;0.54693666729507417;12.375901624234647;28.284604611019908;1.411160221300731
2009-01-03;27;-3.4000000953674316;1;38.900001525878906;0
2009-01-03;28;-3;1.6499999761581421;40.75;0
2009-01-03;29;-0.97499998807907107;4.0950000047683712;68.361110899183487;0
2009-01-03;2A;7.0378678917327768;13.616318907102009;33.44614625971986;0.84143647533574328
2009-01-03;2B;6.1909090822393242;8.7090909264304415;61.885714394705637;1.0545454892245205
2009-01-03;30;-0.1999999831120173;5.3333334525426226;39.666667064030968;0
2009-01-03;31;2.699999968210856;5.7333332697550459;14.800000190734863;0
2009-01-03;32;4.4000000953674316;6.8000001907348633;16.700000762939453;0
2009-01-03;33;-1.5513128536804337;7.6349385211071192;25.690378406408318;0.55697513905801499
2009-01-03;34;-0.13183801392807024;14.397438449581546;24.59037838256646;6.9751383129569048E-3
2009-01-03;35;-2.6499999761581421;2.3999999761581421;34.25;0
2009-01-03;36;-3.4000000953674316;0.60000002384185791;38.900001525878906;0
2009-01-03;37;-1.6499999761581421;1.9000000357627869;44.69999885559082;0
2009-01-03;38;-0.96000001430511472;1.7000000022351742;20.371428625924246;0
2009-01-03;39;-3.2333332697550454;0.30000000198682147;22.833333969116211;0
2009-01-03;40;1.3749999888241291;5.5249999761581421;25.925000429153442;0
2009-01-03;41;-2.4500000476837158;1.5999999642372131;45.400001525878906;0
2009-01-03;42;-1.7999999523162842;-1.2000000476837158;18.5;0
2009-01-03;43;-5.8000001907348633;-4.9000000953674316;14.800000190734863;0
2009-01-03;44;-1.5999999940395355;3.7250000238418579;62.024998664855957;0
2009-01-03;45;-3;1.449999988079071;42.599998474121094;0
2009-01-03;46;-5.0999999046325684;5.6999998092651367;13;0.20000000298023224
2009-01-03;47;-1.2999999523162842;4;13;0
2009-01-03;48;-7.3000001907348633;2.6666665077209473;19.100000381469727;0
2009-01-03;49;-2.1863966744822503;12.575901624234648;25.504604687313854;0.4111602213007311
2009-01-03;50;2.2444444596767426;4.3444444868299694;45.560000610351565;0
2009-01-03;51;-5.2666666507720947;0.53333334128061927;33.799999237060547;0
2009-01-03;52;-5.3500001430511475;0.14999997615814209;38.900001525878906;0
2009-01-03;53;-2.5999999046325684;2.0999999046325684;50;0
2009-01-03;54;-5.0499999523162842;0;36.100000381469727;0
2009-01-03;55;-5.0499999523162842;0;;0
2009-01-03;56;-1.1499999960263569;2.3833333055178323;56.466667175292969;0
2009-01-03;57;-3.9750000238418579;0.42500000633299351;31.100000381469727;0
2009-01-03;58;-4.4000000953674316;1;29.600000381469727;0
2009-01-03;59;-4.1333334445953369;0.50000003973642981;26.966667175292969;0
2009-01-03;60;-4.6999999682108564;0.73333332935969031;38.900001525878906;0
2009-01-03;61;-2.1530632934652014;11.755901643308134;22.680756049877182;1.0111602213007311
2009-01-03;62;-4.449999988079071;-0.17500001192092896;31.950000762939453;0
2009-01-03;63;-1.7000000476837158;-1.1000000238418579;20.399999618530273;0
2009-01-03;64;5.5;8.0500000715255737;17.975000381469727;0
2009-01-03;65;3.7000000476837158;8.5;20.399999618530273;0
2009-01-03;66;1.4401349643030643;8.5113582246872159;30.724604382138075;1.2111602213007311
2009-01-03;67;-6.5999999046325684;-0.10000000149011612;25.899999618530273;0
2009-01-03;68;-6.0333334604899092;-1.5;22.46666653951009;0
2009-01-03;69;-1.3333332985639572;-0.63333336512247718;21.300000190734863;0
2009-01-03;70;-9.3999996185302734;0.10000000149011612;11.100000381469727;0
2009-01-03;71;-1.4666666587193806;-0.59999999403953552;23.433333714803059;0
2009-01-03;72;-2.0999999046325684;2.7000000476837158;44.400001525878906;0
2009-01-03;73;-3.7197300704004608;9.6698770481747029;24.980755763774887;2.0139502766259136
2009-01-03;74;-6.214797315126825;6.4559015956244181;16.855756240612045;0.61116022130073111
2009-01-03;75;-1.6000000238418579;1.8999999761581421;46.299999237060547;0
2009-01-03;76;-2.4499999284744263;1.3750000298023224;36.575000762939453;0
2009-01-03;77;-3;1.6000000238418579;35.200000762939453;0
2009-01-03;78;-3.2250000238418579;1.7249999940395355;33.52500057220459;0
2009-01-03;79;-0.76479749096052663;8.8159016337713911;32.984604992489636;1.811160221300731
2009-01-03;80;-2.2795950117233756;15.394877042214238;21.955756145244614;2.0139502766259136
2009-01-03;81;-1.2295950147036079;16.869876946846809;17.755756097560898;0.01395027662591381
2009-01-03;82;0.85000000149011612;4.4500000476837158;10.400000095367432;0
2009-01-03;83;4.3333333532015486;10.60833332935969;33.460000133514406;1.6666666915019352E-2
2009-01-03;84;-0.77500002086162567;5.7999999523162842;37.27500057220459;0
2009-01-03;85;-1.1897975028814556;9.4759016242346483;40.804604687313855;1.0111602213007311
2009-01-03;86;-2.2999999523162842;1.2999999523162842;46.299999237060547;0
2009-01-03;87;-3.5999999046325684;2.0999999046325684;44.400001525878906;0
2009-01-03;88;-6.9000000953674316;-0.10000000149011612;29.600000381469727;0
2009-01-03;89;-3.8500000238418579;0.40000000596046448;31.5;0
2009-01-03;90;-5.6999998092651367;-1.6000000238418579;35.200000762939453;0
2009-01-03;91;-2.75;2.3500000238418579;29.75;0
2009-01-03;92;-2.9666666984558105;1.6333333253860474;;0
2009-01-03;93;-2.7999999523162842;1.7999999523162842;33.299999237060547;0
2009-01-03;94;-2.9000000953674316;1.7999999523162842;;0
2009-01-03;95;-3.7000000476837158;1.2999999523162842;53.700000762939453;0
2009-01-04;01;-5.8666667938232422;8.9999999955296524;14.600000190734864;0
2009-01-04;02;-8.5500001907348633;-0.2500000037252903;21.800000190734863;0.10000000149011612
2009-01-04;03;-8.6000003814697266;2.5;11.100000381469727;0
2009-01-04;04;-9.1113171128885728;10.229155292541641;22.542698013823468;2.0218144045508057
2009-01-04;05;-6.9666668574015302;3.9333333174387612;25.90000057220459;0
2009-01-04;06;6.6512365009129826E-2;13.043324291551794;20.817697393935163;0.85745152423669102
2009-01-04;07;-5.3669753593887073;15.154155269072312;25.617697823088605;1.2718144045508057
2009-01-04;08;-10.600000381469727;-1;18.5;0.20000000298023224
2009-01-04;09;0.40000000596046448;6.6999998092651367;16.700000762939453;0
2009-01-04;10;-9.8999996185302734;-1.2999999523162842;14.800000190734863;0
2009-01-04;11;1.9500000271946192;6.6999999284744263;53.149999618530273;0
2009-01-04;12;-6.0113169698374262;8.329155340597886;21.167698013823468;2.2718144045508057
2009-01-04;13;0.30660495166609325;11.037874703987388;20.671348804255942;0.1079325108812126
2009-01-04;14;-8.1666666666666661;0.4333333472410838;18.033333778381348;0.20000000794728598
2009-01-04;15;-7.9000000953674316;2.5999999046325684;18.5;0
2009-01-04;16;-6.2779835411366607;9.0041553227164925;16.692697632353742;2.1814404550805647E-2
2009-01-04;17;-4.9778292265647845;6.3677747447771118;21.305445337308136;0.61915050807889704
2009-01-04;18;-7.8499999046325684;0.54999998956918716;22.200000762939453;0
2009-01-04;19;-7.2999999523162842;4.75;14.650000095367432;0
2009-01-04;21;-8.3000001907348633;-1.2000000476837158;18.5;0
2009-01-04;22;-6.1833331982294721;3.8166666428248086;14.316666920979818;1.4999999850988388
2009-01-04;23;-6.4000000953674316;1.7999999523162842;;0
2009-01-04;24;-7.1999998092651367;-0.30000001192092896;9.3000001907348633;0
2009-01-04;25;-7.3169754070724231;10.505540430288656;17.123596970294894;2.3624192060677411
2009-01-04;26;-1.5834876484019151;10.269436885784637;28.874158563646667;1.3478762697005371
2009-01-04;27;-9.3999996185302734;0.20000000298023224;18.5;0
2009-01-04;28;-8;-0.5;14.800000190734863;0
2009-01-04;29;-3.7549999237060545;5.1500000715255734;49.205555438995361;0.16999999880790712
2009-01-04;2A;3.896227719106383;13.437874625959489;26.25297007563071;0.51702342200409823
2009-01-04;2B;1.9363636293194511;8.2545453851873223;33.342856815883088;0
2009-01-04;30;-1.4333333832522233;4.8500000039736433;42.516666809717812;0
2009-01-04;31;1.8666667143503826;6.2000001271565752;22.200000762939453;0
2009-01-04;32;0.60000002384185791;6.0999999046325684;22.200000762939453;0
2009-01-04;33;-2.9048500890585691;8.2270777001012654;17.483848744651297;0.16090720264793185
2009-01-04;34;-1.5867901175294392;14.102077729903588;25.371349149962882;0.79840720376551899
2009-01-04;35;-8.1000003814697266;1.7000000476837158;15.750000476837158;0.10000000149011612
2009-01-04;36;-8.1999998092651367;1.1000000238418579;18.5;0
2009-01-04;37;-6.2000000476837158;1.050000011920929;16.750000476837158;0
2009-01-04;38;-3.7500000238418578;1.1900000438094138;21.285714285714285;0
2009-01-04;39;-7.8999999364217119;-1.6666666666666667;11.100000381469727;0
2009-01-04;40;-0.97500000894069672;7.7750000953674316;22.200000047683716;0
2009-01-04;41;-8.7499997615814209;0.4999999888241291;20.349999904632568;0
2009-01-04;42;-4;0.60000002384185791;14.800000190734863;0
2009-01-04;43;-8.1000003814697266;3.2000000476837158;11.100000381469727;0
2009-01-04;44;-5.25;2.3250000178813934;28.250000476837158;0.10000000149011612
2009-01-04;45;-7.9000000953674316;-0.19999998807907104;18.5;0
2009-01-04;46;-4.0999999046325684;0.89999997615814209;11.100000381469727;0
2009-01-04;47;-0.60000002384185791;4;18.5;0
2009-01-04;48;-9.4666665395100917;4.5333332618077593;19.633333841959637;0
2009-01-04;49;-5.8446503031707593;13.003324258173194;17.99415806773602;0.21745152364064452
2009-01-04;50;-1.7888889213403065;3.8222222063276501;23.699999999999999;0.62222223480542505
2009-01-04;51;-9.1400001525878913;6.0000002384185791E-2;14.366667111714682;0
2009-01-04;52;-9.75;-1.75;11.100000381469727;0
2009-01-04;53;-7.5;0.30000001192092896;22.200000762939453;0
2009-01-04;54;-9.9499998092651367;-0.79999997466802597;18.550000190734863;0.10000000149011612
2009-01-04;55;-9.9499998092651367;-0.79999997466802597;;0.10000000149011612
2009-01-04;56;-4.3333332538604736;2.550000031789144;29.933333714803059;0
2009-01-04;57;-9.25;-0.94999999552965164;28.125;0
2009-01-04;58;-11;1;9.3000001907348633;0
2009-01-04;59;-3.6000000486771264;1.7666666507720947;30.266667048136394;0.66666668653488159
2009-01-04;60;-10.5;6.6666667660077408E-2;25.899999618530273;0
2009-01-04;61;-7.1779836365040923;10.723324251020637;17.717697727721173;0.81745152364064455
2009-01-04;62;-5.5749997794628143;2;30.550000190734863;0.2500000074505806
2009-01-04;63;-7.1999998092651367;1.7000000476837158;16.700000762939453;0
2009-01-04;64;2.1999999992549419;8.475000262260437;19.700000286102295;0
2009-01-04;65;0;7.5;18.5;0
2009-01-04;66;-0.28899178646290241;9.5880888614233672;38.794158258470887;0.81745152364064455
2009-01-04;67;-9.8000001907348633;-0.69999998807907104;18.5;0
2009-01-04;68;-8.1000000635782872;-9.9999996523062393E-2;13.633333524068197;0
2009-01-04;69;-4.4666666984558105;-1.1333333353201549;21.300000190734863;0
2009-01-04;70;-11.899999618530273;-2;14.800000190734863;0
2009-01-04;71;-7.533333619435628;-0.10000000397364299;14.800000508626303;0
2009-01-04;72;-7.1999998092651367;1.1000000238418579;14.800000190734863;0
2009-01-04;73;-5.9779836682932368;10.804155304835099;20.242697584670026;0.77181440455080563
2009-01-04;74;-9.3084875604850641;5.8633242724783088;14.017697680037456;0.81745152364064455
2009-01-04;75;-4;-0.40000000596046448;14.800000190734863;0
2009-01-04;76;-5.5;2.224999975413084;27.775000333786011;1.199999988079071
2009-01-04;77;-7.6999998092651367;-1;18.5;0
2009-01-04;78;-7.375;-0.27500000782310963;14.525000095367432;0
2009-01-04;79;-4.3084876796943536;7.8033242343313365;24.514158334764829;1.7451523640644517E-2
2009-01-04;80;-4.8669753593887073;14.379155322716493;22.092697727721173;1.8718144060409219
2009-01-04;81;-1.9669753236259204;16.12915529291417;21.66769753698631;0.77181440455080563
2009-01-04;82;1.9999999403953552;5;18.100000381469727;0
2009-01-04;83;2.1416666805744171;11.425000111262003;19.83000030517578;8.0000001192092898E-2
2009-01-04;84;-1.7000000141561031;5.1749999523162842;36.225000381469727;7.5000002980232239E-2
2009-01-04;85;-5.0584877989036432;7.8633242247945931;24.29269753698631;0.25745152423669093
2009-01-04;86;-7.3000001907348633;1.7000000476837158;20.399999618530273;0
2009-01-04;87;-6.0999999046325684;3.5;25.899999618530273;0
